employee_id,name,years_in_company,department,education_level,job_level,current_salary,previous_promotions,last_promotion_year,performance_score,manager_feedback,peer_feedback,kpi_score,training_hours_completed,certifications_count,innovation_score,attendance_rate,overtime_hours,internal_initiatives,team_collaboration_score,mentorship_score,disciplinary_actions,project_delivery_success_rate,client_feedback_score,skill_progression_score,cross_functional_exposure,workload_balance,learning_agility,department_budget_factor,vacant_positions_in_level,policy_override_flag,remote_work_eligibility,promotion_received,salary_increase_percent
E00124,Michelle Harmon,17,Finance,Bachelor,Entry,595502,3,2016,4.09,3.6,4.6,1.0,37,3,0.54,0.91,36,1,1.0,0.61,0,0.81,4.03,0.74,1,0.9,0.72,1.17,0,False,False,1,17
E03081,Jacqueline Chen,6,Finance,Master,Entry,510000,1,2019,3.59,4.23,2.69,1.0,40,5,0.23,0.96,19,3,1.0,0.54,0,0.99,4.6,0.94,1,0.69,0.69,1.1,2,False,False,1,16
E03128,Kevin Rose,13,IT,Master,Mid,820557,2,2014,3.6,3.15,3.39,1.0,34,2,0.4,0.93,6,0,1.0,0.91,0,0.83,5.0,0.61,5,0.41,0.58,1.29,1,False,False,1,13
E03876,Sophia Wolf,14,Operations,Bachelor,Entry,516184,2,2021,3.55,3.49,2.18,1.0,21,3,0.61,0.93,10,1,0.91,0.68,0,0.9,5.0,1.0,0,0.77,0.45,1.3,3,False,False,1,19
E02347,Victor Leonard,7,IT,PhD,Mid,897182,1,2024,2.97,3.41,2.86,0.96,28,3,0.4,0.97,48,2,0.98,0.55,0,1.0,5.0,0.59,4,0.86,0.72,1.3,0,False,True,1,8
E04408,Jaclyn Long,14,Operations,Bachelor,Manager,2267168,3,2021,3.39,3.64,3.94,1.0,52,2,0.37,0.94,28,1,0.8,0.67,0,0.85,4.22,0.92,5,0.55,0.9,1.3,2,False,True,1,11
E03568,Peter Anderson,15,Finance,Bachelor,Senior,1440859,2,2019,3.68,3.51,3.49,1.0,32,5,0.47,0.97,7,1,0.7,0.96,0,0.96,3.53,0.92,5,0.79,0.79,1.3,1,False,False,1,14
E03072,Dr. Gregory Arnold,20,IT,Bachelor,Mid,921167,1,2011,3.11,3.2,3.23,1.0,40,2,0.74,0.91,49,3,0.84,0.69,0,0.79,4.77,0.66,2,0.46,0.56,1.22,0,True,True,1,19
E01405,Christopher Perez,8,Legal,Bachelor,Mid,883314,1,2022,3.0,3.89,3.01,1.0,17,3,0.5,0.93,43,3,0.71,0.8,0,0.93,3.77,0.72,2,0.61,0.8,1.17,0,True,False,1,14
E04522,Jamie Lindsey,20,Sales,Diploma,Entry,557748,2,2008,2.93,2.16,2.5,1.0,43,2,0.53,0.93,5,3,0.65,1.0,0,1.0,5.0,0.63,1,0.66,0.83,1.24,1,True,False,1,11
E00533,Donna Frye,3,Finance,Bachelor,Entry,510000,0,2023,3.55,4.09,3.56,0.94,31,3,0.5,0.94,34,3,0.83,0.4,0,0.94,5.0,0.8,3,0.57,0.76,1.09,2,False,True,1,15
E01332,Mary Adkins,9,Sales,Bachelor,Senior,1609999,2,2016,3.65,4.23,3.98,0.97,26,1,0.67,0.98,4,2,0.59,0.67,0,0.83,4.51,0.94,3,0.49,0.9,1.16,0,False,False,1,10
E00189,Madison Poole,18,Operations,Bachelor,Senior,1205451,1,2007,3.57,4.35,3.01,1.0,42,2,0.61,0.99,7,3,0.92,0.63,0,0.93,4.21,0.85,0,0.82,0.94,1.17,0,False,False,1,12
E01566,Tyler Salazar,8,Operations,Master,Entry,522093,0,2025,3.12,3.37,3.55,1.0,36,0,0.75,0.97,9,0,0.9,0.77,0,0.91,3.49,0.85,4,0.72,0.8,1.23,2,True,True,1,15
E03439,Donna Montes,8,IT,Master,Mid,795457,0,2025,3.91,3.92,3.89,1.0,19,3,0.49,0.93,11,3,0.76,0.46,0,0.91,3.86,0.63,2,0.75,0.56,1.15,1,False,True,1,11
E03188,April King,10,Sales,Bachelor,Manager,1964907,0,2023,3.47,3.97,3.56,1.0,51,1,0.48,0.94,105,2,0.97,1.0,0,0.97,4.15,1.0,1,0.79,0.55,1.16,2,False,False,1,16
E00662,Emma Butler,5,Legal,Master,Mid,1034999,0,2023,3.62,4.03,3.49,0.96,49,2,0.36,0.92,22,3,1.0,0.72,0,1.0,3.87,0.72,0,0.56,0.56,1.18,0,False,True,1,17
E04435,Keith Gonzalez,19,Operations,Master,Manager,2154306,3,2006,3.5,3.53,3.41,0.91,31,4,0.55,0.92,12,2,0.85,1.0,0,0.89,4.78,0.71,5,0.45,0.78,1.06,3,True,True,1,11
E04659,Zachary Swanson MD,23,Sales,Master,Senior,1330600,1,2010,2.97,3.89,2.75,1.0,51,2,0.27,0.92,56,0,0.68,0.65,0,0.95,4.83,0.9,1,0.33,0.56,1.27,1,False,False,1,18
E02421,Eric Graham,11,IT,Bachelor,Manager,1840415,3,2021,3.69,3.6,3.97,1.0,29,3,0.36,0.91,7,0,0.84,0.71,0,0.95,3.28,0.8,3,1.0,0.78,1.28,0,False,True,1,15
E02877,Amanda Wright,1,IT,Master,Entry,619692,0,2024,3.48,4.14,3.7,0.9,20,2,0.45,0.96,46,1,0.93,0.55,0,0.76,5.0,0.56,4,0.85,0.68,1.3,0,False,False,1,19
E01041,Danielle Bryant,11,Legal,Master,Entry,616459,0,2025,3.68,4.76,1.96,1.0,29,3,0.46,0.96,17,0,0.77,0.46,0,0.96,4.34,0.61,3,1.0,0.56,1.14,0,False,False,1,10
E04524,Jose Martinez,12,Finance,Bachelor,Mid,765000,3,2021,3.5,3.78,3.61,0.96,33,1,0.74,0.95,5,1,1.0,0.77,0,1.0,3.72,0.5,4,0.85,1.0,1.0,2,True,False,1,19
E01087,Mark Smith,22,HR,Bachelor,Manager,1943678,3,2021,3.37,3.18,3.05,0.95,49,4,0.16,0.87,4,0,0.93,0.96,0,0.85,5.0,0.86,3,0.61,0.74,1.14,1,True,False,1,18
E02308,Jaclyn Crane,12,Operations,Bachelor,Mid,883014,3,2014,3.67,3.46,5.0,1.0,17,2,0.37,0.95,19,0,0.89,0.67,0,0.69,4.35,0.59,0,0.85,0.82,1.3,2,False,False,1,19
E02342,Ronald Martinez,24,Finance,Master,Senior,1256967,2,2013,3.65,2.85,3.11,1.0,57,3,0.48,0.83,38,0,0.82,0.92,0,0.74,4.91,0.8,1,0.5,0.81,1.2,0,True,True,1,17
E01328,Nicole Gutierrez,24,Sales,Bachelor,Leadership,3596083,3,2014,3.03,3.58,3.59,0.88,66,2,0.54,0.87,10,3,0.95,0.9,0,0.94,4.68,0.75,4,0.86,0.46,1.12,0,True,False,1,8
E03682,Jack Garcia,14,Sales,Master,Entry,620378,1,2023,3.18,2.57,2.82,1.0,47,2,0.18,0.89,44,0,0.68,0.7,0,0.96,5.0,0.73,3,1.0,0.58,1.13,2,True,False,1,17
E00953,Renee Wolfe,8,HR,Bachelor,Mid,765000,1,2024,3.6,4.59,3.5,1.0,32,2,0.45,0.94,13,2,0.82,0.75,0,0.9,2.9,0.72,2,0.62,0.72,1.3,2,False,True,1,19
E04144,Chad Evans,20,HR,Diploma,Mid,813375,2,2019,3.21,3.76,2.27,0.97,45,2,0.43,0.96,9,3,0.82,0.88,0,0.98,5.0,0.68,5,0.76,0.77,1.26,1,False,True,1,10
E00545,Mr. Alexander Landry MD,22,HR,Master,Senior,1464359,3,2007,3.81,2.98,2.73,0.99,40,4,0.22,0.97,5,3,0.77,0.68,0,0.93,5.0,0.62,1,0.65,0.58,1.24,1,False,False,1,11
E00786,Laurie Bailey,20,IT,Master,Mid,765000,0,2018,3.67,3.46,3.49,0.93,32,2,0.48,0.87,6,1,0.58,0.76,0,1.0,5.0,0.68,4,0.64,0.95,1.11,2,False,False,1,13
E03381,Ms. Mackenzie Barton,13,IT,Bachelor,Entry,579511,1,2015,3.68,4.35,3.36,1.0,37,5,0.53,0.88,19,0,0.87,0.69,0,0.76,4.85,0.68,2,0.88,0.71,1.18,2,False,False,1,15
E03823,Erin Ellis,4,Sales,Master,Entry,563986,1,2021,2.88,2.05,2.98,1.0,30,0,0.56,0.94,0,3,0.85,0.56,0,1.0,5.0,0.79,4,0.71,0.8,1.21,1,True,False,1,9
E00910,Casey Wilkins,12,IT,Bachelor,Entry,510000,2,2017,3.87,2.89,4.84,1.0,29,4,0.56,0.98,27,0,0.95,0.71,0,0.9,5.0,0.76,0,0.93,0.47,1.05,2,False,True,1,14
E00171,Jamie Walton,6,Finance,Diploma,Mid,850009,2,2019,3.52,2.26,4.54,1.0,34,0,0.23,0.88,4,2,0.98,0.44,0,0.95,4.76,1.0,4,0.82,0.79,1.23,2,False,False,1,15
E04772,Mary Lewis,18,Operations,Bachelor,Mid,875218,1,2019,4.29,4.14,4.22,0.98,39,6,0.18,0.92,19,2,1.0,1.0,0,0.61,5.0,0.39,4,0.8,0.59,1.15,2,False,True,1,9
E03538,Abigail Collins,11,Finance,Bachelor,Senior,1414984,1,2019,3.41,3.82,3.24,1.0,46,1,0.18,0.91,122,3,0.93,0.78,0,1.0,4.01,0.79,3,0.59,0.6,1.21,1,False,True,1,11
E01877,John Mack,1,Sales,Bachelor,Entry,575037,0,2025,3.78,3.88,3.28,1.0,5,3,0.39,0.91,22,3,0.62,0.55,0,0.91,4.16,1.0,3,0.86,0.62,1.19,3,False,True,1,12
E03396,Jacqueline Banks,11,Operations,Master,Entry,525181,2,2017,3.34,3.41,3.18,1.0,41,2,0.29,0.97,32,2,0.75,0.55,0,0.94,4.35,0.85,1,0.75,0.68,1.3,1,False,False,1,16
E02355,Timothy Olson,22,Sales,Bachelor,Senior,1369635,0,2017,3.75,2.9,3.38,1.0,46,2,0.57,0.99,8,2,1.0,0.82,0,0.9,4.91,0.85,3,0.55,0.84,1.23,2,False,False,1,11
E04903,Becky Garcia,2,Operations,Master,Manager,2110450,0,2024,2.79,3.1,3.26,1.0,39,0,0.33,0.91,7,3,0.9,0.65,0,1.0,5.0,1.0,4,0.57,0.7,1.29,1,False,True,1,12
E03694,Jacob Paul,17,Sales,Bachelor,Mid,806470,2,2015,3.51,3.78,3.82,1.0,31,2,0.31,0.95,50,2,1.0,1.0,0,0.91,4.12,0.79,0,0.5,0.83,1.21,0,False,True,1,18
E03733,Mr. Joseph Thompson,24,IT,Bachelor,Entry,585291,1,2025,2.98,4.48,2.03,1.0,60,3,0.48,0.92,17,0,0.73,0.46,0,0.84,4.85,0.75,2,0.63,0.47,1.1,2,True,False,1,10
E02047,Brent Reed,13,IT,Master,Senior,1344309,1,2013,3.82,3.7,2.95,0.97,31,3,0.47,0.93,49,3,0.81,0.72,0,0.93,4.83,0.48,4,0.81,0.94,1.15,3,False,True,1,9
E01830,Robert Hendrix,0,Operations,Master,Entry,653136,0,2025,3.81,4.49,3.03,1.0,7,2,0.7,0.9,0,2,0.73,0.4,0,0.86,4.33,0.39,2,1.0,0.8,1.14,0,False,False,1,9
E00165,Michael Powell,25,Finance,Master,Mid,840859,2,2000,3.74,2.51,4.9,1.0,45,1,0.62,0.99,5,1,0.85,0.9,0,0.95,4.29,0.63,1,0.81,0.84,1.18,0,False,True,1,8
E02184,Ann Phelps,25,IT,Master,Entry,601360,2,2024,4.3,3.36,3.76,1.0,49,5,0.43,0.93,2,0,0.97,0.92,0,0.9,4.32,0.91,3,0.87,0.87,1.1,0,False,False,1,10
E02894,Cassandra Moreno,20,Legal,Master,Entry,570558,2,2021,3.75,3.27,3.83,1.0,52,2,0.67,0.92,11,0,0.67,1.0,0,1.0,4.23,0.76,5,0.9,0.8,1.13,1,False,False,1,17
E04070,Clifford Murphy DVM,24,Finance,Master,Entry,568202,0,2008,3.64,4.44,3.93,0.9,66,1,0.61,0.98,3,0,0.89,1.0,0,0.79,5.0,0.84,1,0.65,0.78,1.16,3,False,True,1,19
E03161,Wanda Conley,11,Legal,Bachelor,Mid,933640,1,2025,3.9,3.52,3.29,0.94,35,2,0.45,0.9,91,1,0.69,0.78,0,0.82,5.0,0.57,1,0.99,1.0,1.24,0,False,True,1,17
E01129,Anna Briggs,3,Finance,Diploma,Entry,541581,0,2025,4.3,4.06,3.44,1.0,14,0,0.48,0.95,5,2,0.84,0.52,0,0.89,3.56,0.83,1,0.63,0.99,1.15,1,False,True,1,12
E03032,Danny Campbell,9,Finance,Bachelor,Senior,1540930,1,2024,3.45,4.21,1.99,1.0,34,3,0.35,0.96,5,1,0.87,0.62,0,0.94,4.51,0.62,0,0.21,0.74,1.0,2,True,False,1,8
E04711,Richard Bass,12,Finance,Bachelor,Entry,552550,3,2014,3.5,3.69,5.0,1.0,38,5,0.35,0.93,39,0,0.91,0.82,0,0.84,3.89,0.88,3,0.57,0.75,1.21,1,False,True,1,8
E02363,Dean Mullins,20,IT,Master,Mid,909275,0,2014,2.97,3.37,2.71,1.0,54,2,0.17,0.95,2,0,0.81,1.0,0,0.88,4.51,0.8,5,0.71,0.76,1.21,0,True,False,1,9
E01862,John Zamora,16,Operations,Bachelor,Manager,1942458,3,2013,4.29,3.75,3.63,1.0,43,2,0.43,1.0,69,3,0.87,0.63,0,0.78,4.82,0.87,0,0.78,0.99,1.1,0,False,False,1,9
E00526,Joseph Shaw,20,Sales,Bachelor,Entry,600997,0,2015,3.62,2.8,2.89,0.95,34,2,0.52,0.98,14,2,0.74,0.74,0,0.99,4.22,1.0,2,0.52,1.0,1.13,0,True,True,1,8
E01971,Joseph Mayer,0,Legal,Master,Leadership,3809022,0,2025,3.91,3.42,3.21,1.0,18,0,0.52,0.92,44,1,0.67,0.54,0,0.84,5.0,0.81,5,0.96,0.81,1.18,0,False,False,1,12
E04680,Leah Rodriguez,13,IT,Master,Entry,652368,2,2022,3.23,4.16,3.12,0.99,35,3,0.47,0.96,48,2,0.65,0.45,0,0.88,4.89,0.76,5,0.79,0.7,1.2,2,False,False,1,14
E00819,Michael Poole,7,IT,Bachelor,Entry,573803,1,2018,3.37,4.18,3.05,0.98,14,1,0.54,0.93,19,3,0.83,0.55,0,0.79,4.93,0.97,0,1.0,0.75,1.27,3,False,False,1,17
E02396,Kenneth Johnson,14,IT,Bachelor,Mid,954283,2,2021,3.86,3.62,3.36,1.0,23,2,0.3,0.88,14,2,0.97,0.92,0,0.97,4.43,1.0,0,0.83,0.6,1.1,2,False,False,1,16
E00534,Dr. Michael Evans,23,Finance,Diploma,Entry,578442,3,2009,3.6,3.61,2.84,0.93,45,3,0.33,0.97,61,0,0.77,0.84,0,0.99,4.13,0.85,5,0.57,0.83,1.3,2,False,False,1,12
E01974,Samantha Cohen,25,Operations,Diploma,Senior,1529568,3,2011,4.02,3.26,2.82,1.0,45,4,0.48,0.96,58,2,0.78,1.0,0,1.0,5.0,0.59,4,0.44,0.9,1.06,3,False,False,1,13
E00053,Crystal Robinson,9,Sales,Bachelor,Senior,1425356,3,2023,3.16,3.24,2.62,1.0,52,3,0.28,0.96,30,2,0.71,0.69,0,1.0,4.7,0.66,0,0.68,0.74,1.3,2,False,True,1,8
E04046,Kevin Mccullough,6,IT,Master,Entry,579891,0,2024,3.42,2.95,3.67,0.9,20,1,0.54,0.88,129,1,0.73,0.34,0,0.97,4.8,0.69,1,0.62,0.84,1.3,0,False,False,1,13
E03825,Spencer Camacho,11,Sales,Diploma,Mid,849747,3,2018,3.23,3.6,2.94,0.9,34,0,0.55,0.94,46,0,0.83,0.65,0,0.82,4.69,0.74,5,0.68,0.69,1.23,1,True,False,1,14
E00750,Leslie Gardner,2,Operations,Diploma,Mid,925931,0,2025,3.93,4.97,3.02,1.0,33,3,0.32,0.97,9,1,0.77,0.79,0,0.78,4.13,0.86,3,0.84,0.53,1.15,3,False,False,1,13
E03425,Amanda Walters,23,Sales,Bachelor,Entry,511609,0,2025,3.43,2.86,3.68,1.0,49,0,0.37,0.95,11,2,0.94,0.95,0,0.85,5.0,0.57,2,0.86,0.6,1.05,1,True,True,1,11
E02414,Lisa Morgan,16,IT,Master,Senior,1304023,3,2018,3.47,5.0,1.86,1.0,37,5,0.26,0.95,10,2,0.8,0.75,0,0.96,3.82,0.64,3,0.63,0.46,1.22,0,False,True,1,15
E01973,Paul Stephens,25,Operations,PhD,Entry,581109,0,2013,3.9,3.13,2.42,1.0,62,1,0.43,0.92,45,0,0.91,1.0,0,0.79,4.21,0.87,4,0.77,0.99,1.22,1,True,False,1,14
E03310,Amy Mccullough,19,IT,Bachelor,Mid,970965,1,2017,3.66,3.19,3.52,1.0,42,8,0.48,0.9,32,3,0.68,0.62,0,0.99,5.0,0.84,5,0.58,0.8,1.08,2,False,True,1,9
E01537,Eric Huerta,1,Operations,Bachelor,Entry,541540,0,2025,3.81,3.39,3.51,1.0,32,0,0.45,0.89,1,3,0.76,0.62,0,1.0,4.87,0.63,0,0.56,0.88,1.03,0,False,False,1,16
E02331,Danielle Thornton,20,IT,Diploma,Entry,690000,2,2024,3.25,3.4,2.52,1.0,25,4,0.73,0.89,3,0,0.84,0.88,0,0.98,5.0,0.61,1,1.0,0.78,1.24,0,False,False,1,15
E01382,Debbie Dunn,4,HR,Bachelor,Manager,1873118,0,2021,3.2,3.98,2.85,1.0,34,1,0.28,0.94,30,3,0.51,0.47,0,0.71,5.0,0.75,3,0.34,0.97,1.15,0,True,True,1,8
E00192,Karen Graham,16,HR,Bachelor,Senior,1415744,1,2019,3.85,4.25,4.29,1.0,30,0,0.46,0.92,26,3,0.77,0.94,0,0.86,3.3,0.69,4,0.65,0.81,1.19,2,False,True,1,13
E00064,Donald Wright,3,Finance,Bachelor,Mid,980715,1,2025,3.61,3.51,4.12,1.0,39,0,0.18,0.95,32,2,0.86,0.81,0,0.94,5.0,0.62,1,0.68,0.75,1.03,3,False,False,1,19
E01500,Ethan Frey,8,Finance,Master,Mid,996574,2,2025,3.74,3.25,3.66,1.0,46,1,0.29,0.92,1,2,0.98,0.86,0,1.0,4.26,0.75,0,0.99,0.8,1.14,1,False,True,1,9
E01977,Joseph Watson,25,IT,Bachelor,Mid,852364,3,2025,3.57,3.44,3.42,1.0,58,3,0.7,0.98,14,3,0.62,0.81,0,1.0,4.19,0.9,1,0.5,0.85,1.18,0,False,True,1,12
E04166,Ashley Jones,16,IT,Bachelor,Entry,634069,0,2015,3.32,3.84,3.03,1.0,46,0,0.42,0.98,34,1,0.89,0.72,0,0.75,4.91,0.68,1,0.75,0.91,1.1,1,True,True,1,8
E04620,Robert Payne,3,Operations,Master,Mid,953294,0,2023,2.99,3.25,3.14,0.98,22,0,0.45,0.93,28,1,0.85,0.4,0,0.93,4.53,0.77,2,0.46,0.74,1.14,0,True,False,1,19
E00026,Judy Baker,19,Sales,Bachelor,Mid,826532,1,2014,3.0,3.15,3.07,1.0,30,4,0.51,0.99,57,1,0.56,0.96,0,0.99,4.73,0.79,3,0.9,0.74,1.3,1,False,False,1,8
E00175,Nicole Herring,9,Sales,Bachelor,Mid,986342,2,2017,3.4,3.45,2.52,1.0,38,2,0.18,0.95,5,0,0.79,0.74,0,0.95,4.93,0.68,1,0.74,0.55,1.24,0,False,True,1,8
E02518,Louis Patrick,7,HR,PhD,Entry,664131,0,2022,3.53,3.57,3.24,1.0,27,3,0.86,0.92,10,2,0.88,0.44,0,0.99,4.02,0.82,0,0.67,0.44,1.22,3,False,False,1,13
E00052,Danny Morgan,9,Sales,PhD,Senior,1280117,2,2025,2.9,2.53,3.02,1.0,44,3,0.19,0.93,44,1,0.58,0.51,0,0.96,4.11,1.0,5,0.62,0.49,1.29,0,True,True,1,8
E01319,Melissa Davis,11,Sales,Bachelor,Mid,770908,1,2020,3.48,4.03,2.89,1.0,12,1,0.32,0.89,73,1,0.76,0.75,0,1.0,3.59,0.71,4,0.44,0.76,1.25,0,False,True,1,12
E03012,Tristan Bonilla,7,Sales,Bachelor,Senior,1267257,0,2024,3.39,3.19,2.91,0.86,48,2,0.2,0.94,18,0,0.83,0.81,0,0.91,5.0,0.66,1,0.69,1.0,1.16,2,True,False,1,14
E01515,Carrie Petersen,18,Operations,PhD,Entry,661300,2,2014,3.65,4.29,4.04,1.0,30,2,0.5,0.88,0,2,0.87,0.69,0,1.0,3.6,0.98,1,0.71,0.78,1.06,1,False,False,1,13
E04596,Lacey Graves,1,HR,Master,Mid,1034999,0,2025,4.14,4.12,3.71,1.0,27,1,0.13,0.99,95,2,0.96,0.68,0,0.78,5.0,0.55,3,0.74,0.81,1.03,3,False,False,1,13
E01769,Karen Thomas,19,Finance,Master,Entry,674597,1,2012,3.94,2.75,3.48,1.0,41,4,0.49,0.92,3,3,0.99,0.62,0,1.0,4.39,0.98,1,0.51,0.68,1.17,0,False,True,1,12
E04020,Marc White,16,Operations,Master,Mid,1034999,3,2024,3.67,2.34,3.7,1.0,52,1,0.55,0.96,0,0,0.99,0.97,0,0.7,4.47,0.93,3,0.86,0.89,1.3,2,True,False,1,16
E02827,Richard Rice,13,IT,Diploma,Entry,670012,3,2022,3.51,3.16,4.41,0.96,57,1,0.3,0.9,1,2,1.0,0.51,0,0.84,4.39,0.64,0,0.94,1.0,1.3,1,False,False,1,11
E03415,Brian Mccarthy,21,Operations,Bachelor,Entry,628882,0,2012,3.52,3.23,2.8,1.0,36,1,0.38,0.94,77,2,0.8,0.99,0,1.0,4.71,0.68,1,0.98,0.61,1.2,2,False,False,1,16
E02009,Michele Hawkins,6,Sales,Master,Entry,566244,1,2021,2.78,3.58,3.42,0.84,24,1,0.18,1.0,24,3,1.0,0.33,0,0.91,5.0,0.78,5,0.55,0.75,1.19,1,True,True,1,10
E04204,Mary Thompson,25,IT,PhD,Manager,1836169,1,2002,3.25,3.21,2.43,0.96,35,4,0.38,0.95,4,2,0.82,0.68,0,1.0,5.0,1.0,3,0.85,0.99,1.29,2,False,True,1,8
E01079,Julie Delacruz,16,Finance,Bachelor,Manager,2013598,2,2019,3.33,2.48,3.45,1.0,41,5,0.51,0.95,12,2,0.94,0.92,0,0.96,3.81,0.92,1,0.29,1.0,1.21,3,True,False,1,13
E02845,Richard Morales,3,Sales,Master,Mid,952172,1,2022,3.44,3.84,2.5,1.0,33,1,0.46,0.93,149,2,0.91,0.59,0,0.89,5.0,0.82,5,0.29,0.84,1.22,3,False,False,1,9
E03305,Joshua Simpson,19,Finance,Master,Senior,1212091,2,2016,2.82,4.19,2.65,0.99,25,2,0.56,0.97,34,2,0.93,0.93,0,0.82,4.04,0.81,3,0.7,0.9,1.25,3,True,False,1,18
E03826,Raymond Harris,7,IT,PhD,Senior,1431803,0,2021,3.33,3.59,3.0,1.0,22,1,0.59,0.94,25,0,0.76,0.79,0,0.99,4.39,0.84,4,0.97,0.66,1.22,2,False,True,1,18
E02636,Jacob Wu,22,IT,Master,Mid,844315,2,2021,3.19,4.14,3.27,1.0,45,1,0.32,0.88,4,3,0.84,0.78,0,0.82,4.78,0.47,1,0.9,0.62,1.25,3,False,False,1,8
E03217,Danny Lowe PhD,14,Sales,Bachelor,Manager,1795053,3,2017,3.78,4.04,2.94,1.0,44,1,0.28,0.96,5,0,0.79,0.58,0,0.88,4.91,0.65,4,0.78,0.72,1.1,1,False,True,1,13
E00467,Jason Beck,22,Finance,Bachelor,Leadership,3550197,3,2003,2.91,3.34,2.87,1.0,33,2,0.54,0.92,9,3,0.78,0.7,0,0.77,4.95,0.71,3,0.94,0.62,1.24,1,True,False,1,19
E02933,Christopher Dudley,4,Sales,Bachelor,Manager,2082114,1,2023,3.01,3.91,3.14,0.98,25,1,0.38,0.96,83,3,0.92,0.77,0,1.0,4.2,0.79,0,1.0,0.7,1.26,3,False,False,1,11
E03324,Susan Patrick,11,Finance,Bachelor,Entry,664613,0,2024,3.91,3.1,3.47,1.0,35,1,0.73,0.93,18,3,0.85,0.85,0,0.8,4.52,1.0,1,0.45,0.8,1.3,2,False,False,1,18
E03250,Karen Wolf,6,Sales,Bachelor,Mid,765000,1,2021,3.51,3.64,2.46,1.0,31,1,0.7,0.91,17,2,0.91,0.63,0,0.94,4.72,0.46,1,0.51,0.53,1.23,3,False,False,1,13
E02542,Michelle Prince,0,Legal,Bachelor,Mid,1011244,0,2025,3.47,3.73,2.9,1.0,19,1,0.33,0.97,1,0,1.0,0.7,0,1.0,4.99,0.87,1,0.73,0.94,1.08,0,False,True,1,12
E03218,Eric Hays,8,Legal,Master,Leadership,3187283,0,2018,3.89,2.81,3.02,1.0,36,2,0.32,0.95,0,2,0.74,0.59,0,0.91,5.0,0.52,1,0.81,0.73,1.21,0,False,True,1,17
E02474,Tammy Garcia,2,Sales,Master,Mid,765000,0,2023,4.23,3.03,3.36,1.0,5,1,0.66,0.92,5,0,0.41,0.26,0,0.86,3.9,0.78,0,0.7,0.92,1.29,3,False,False,1,14
E02050,Ana Torres,5,Finance,Bachelor,Leadership,3553731,0,2021,3.04,2.38,3.21,0.93,21,3,0.46,0.92,12,2,0.75,0.89,0,1.0,4.37,0.69,2,0.64,0.6,1.25,0,True,True,1,9
E02969,Deanna Kennedy,4,Sales,Bachelor,Senior,1456939,1,2022,3.46,3.11,3.43,0.87,23,4,0.4,0.9,36,2,0.68,0.73,0,0.82,5.0,0.6,2,0.53,0.98,1.18,0,True,True,1,9
E03178,Xavier Parker,5,Sales,Bachelor,Senior,1190000,1,2022,3.82,3.28,3.53,1.0,30,4,0.52,0.91,40,1,1.0,0.57,0,0.83,4.55,0.56,5,0.89,0.92,1.25,2,False,False,1,17
E00391,Thomas Atkins,14,Finance,Bachelor,Senior,1540061,3,2013,3.74,4.25,3.32,1.0,9,2,0.29,0.91,13,2,0.71,0.9,0,0.83,4.09,0.54,5,0.57,0.95,1.21,3,False,True,1,19
E02546,Javier Hays,2,Sales,Master,Mid,839704,0,2024,3.31,3.28,3.27,1.0,40,1,0.41,0.99,19,1,0.88,0.55,0,0.88,5.0,0.86,1,0.83,0.51,1.26,1,False,True,1,9
E01496,Heather Ellis,14,Finance,PhD,Entry,582802,0,2020,3.49,2.14,3.77,1.0,41,2,0.6,0.92,16,2,0.92,0.72,0,1.0,4.23,0.83,3,0.84,0.8,1.09,1,True,False,1,12
E04325,Thomas Mcgrath,8,Finance,Master,Mid,918247,0,2023,3.84,3.51,3.36,1.0,33,0,0.23,0.99,0,3,0.87,0.98,0,0.74,5.0,1.0,2,0.85,0.89,1.25,3,False,True,1,15
E03294,Jeffery Taylor,20,Operations,Master,Senior,1390273,0,2019,2.8,2.53,3.5,1.0,37,8,0.38,0.96,27,1,0.68,1.0,0,1.0,4.94,0.99,0,0.56,0.71,1.09,0,True,False,1,14
E03496,Katelyn Curry,11,Sales,Master,Entry,673086,3,2023,3.51,4.06,2.73,1.0,48,4,0.62,0.95,34,2,1.0,0.76,0,1.0,4.91,0.82,5,0.73,1.0,1.05,2,False,True,1,12
E00076,Sarah Moore,16,IT,Master,Senior,1373273,1,2014,3.68,3.56,3.82,0.94,34,2,0.28,0.92,3,0,0.83,0.91,0,1.0,4.39,0.73,1,0.57,0.96,1.12,3,False,False,1,9
E04052,Susan Garcia,16,Operations,Diploma,Senior,1518945,3,2014,3.5,4.56,3.14,0.98,43,2,0.35,0.91,1,3,0.94,0.72,0,0.94,4.28,0.71,1,0.41,0.65,1.11,1,False,False,1,8
E00566,John Coffey,9,Operations,Bachelor,Entry,609405,0,2024,3.59,3.26,3.03,1.0,33,0,0.71,0.98,1,0,0.58,1.0,0,0.74,5.0,0.62,5,0.65,0.61,1.12,3,True,False,1,15
E03236,Julie Sharp,9,Finance,PhD,Entry,690000,0,2019,3.8,3.63,4.48,1.0,43,2,0.63,0.94,153,3,0.41,0.72,0,0.78,4.05,0.79,4,0.48,0.75,1.23,3,False,False,1,18
E04805,Donna Howell,25,IT,Bachelor,Mid,872781,3,2016,3.64,3.94,3.46,1.0,53,1,0.45,0.93,3,2,0.7,1.0,0,0.75,4.56,0.82,3,0.64,0.77,1.27,1,False,True,1,18
